date,value
2019-09-01,44629052707.0
2019-10-01,46648756033.0
2019-11-01,44040721772.0
2019-12-01,45668341127.0
2020-01-01,43103060857.0
2020-02-01,40911818805.0
2020-03-01,46167203855.0
2020-04-01,36270182837.0
2020-05-01,34854511400.0
2020-06-01,39214070630.0
2020-07-01,42785144050.0
2020-08-01,39469230580.0
2020-09-01,47819947522.0
2020-10-01,44818534427.0
2020-11-01,45751883232.0
2020-12-01,51332449396.0
2021-01-01,48006973697.0
2021-02-01,44706906918.0
2021-03-01,53690914321.0
2021-04-01,51225991397.0
2021-05-01,50725161248.0
2021-06-01,54778904949.0
2021-07-01,55461518159.0
2021-08-01,53165103786.0
2021-09-01,55913862375.0
2021-10-01,55660372637.0
2021-11-01,60330542263.0
2021-12-01,60734116670.0
2022-01-01,55455375923.0
2022-02-01,54155835174.0
2022-03-01,63786834790.0
2022-04-01,57842816378.0
2022-05-01,61591326414.0
2022-06-01,57679934233.0
2022-07-01,60241774055.0
2022-08-01,56605950185.0
2022-09-01,57176299956.0
2022-10-01,52428091564.0
2022-11-01,51771855225.0
2022-12-01,54848665929.0
2023-01-01,46339145202.0
2023-02-01,49994592894.0
2023-03-01,54882484169.0
2023-04-01,49430879351.0
2023-05-01,52054194622.0
2023-06-01,54297753717.0
2023-07-01,50457775880.0
2023-08-01,51994073841.0
2023-09-01,54650691297.0
2023-10-01,54989950051.0
2023-11-01,55561090016.0
2023-12-01,57573192986.0
2024-01-01,54709823073.0
2024-02-01,52076389862.0
2024-03-01,56518308769.0
2024-04-01,56148299060.0
2024-05-01,58020557065.0
2024-06-01,57341633896.0
2024-07-01,57458787682.0
2024-08-01,57642924137.0
2024-09-01,58544693213.0
2024-10-01,57500192431.0
2024-11-01,56288629120.0
2024-12-01,61359249829.0
2025-01-01,49176984042.0
2025-02-01,52292301495.0
2025-03-01,58064561820.0
2025-04-01,58035745123.0
2025-05-01,57261062502.0
2025-06-01,59833796879.0
2025-07-01,60724322143.0
2025-08-01,58259331990.0
2025-09-01,65904118036.0
2025-10-01,59511577956.0
2025-11-01,60752618324.0
2025-12-01,69513624492.0
2026-01-01,65843936782.0
2026-02-01,67642546892.0
2026-03-01,87333127845.0
2026-04-01,85751882817.0
2026-05-01,87576083100.0
2026-06-01,101956159193.0
2026-07-01,98959098818.0
2026-08-01,90522596101.0
